Specimen,Break Count,interior_edge_endosteal,interior_edge_break,Interrupted_False,Interrupted_True,ridge_notch_False,ridge_notch_True,interior_notch_False,interior_notch_True,Mean_min,Mean_max,Mean_mean,Mean_median,Mean_std,Median_min,Median_max,Median_mean,Median_median,Median_std,STD_min,STD_max,STD_mean,STD_median,STD_std,Max_min,Max_max,Max_mean,Max_median,Max_std,Min_min,Min_max,Min_mean,Min_median,Min_std,Range_min,Range_max,Range_mean,Range_median,Range_std,ArcLength_min,ArcLength_max,ArcLength_mean,ArcLength_median,ArcLength_std,EuclideanLength_min,EuclideanLength_max,EuclideanLength_mean,EuclideanLength_median,EuclideanLength_std,ArcAngle_min,ArcAngle_max,ArcAngle_mean,ArcAngle_median,ArcAngle_std,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA3004,5,5,0,5,0,5,0,5,0,48.6366026,149.53571428571428,85.32515279308487,73.032112,34.32308928610745,46.650089,145.73821999999996,85.2479353,73.032112,33.316937085827924,7.3825530000000015,19.25923750013613,14.009462638479338,12.616207463930373,4.324045007166093,80.414665,165.871262,108.0964402,98.271065,31.500636606500443,23.618198,132.798416,65.47480619999999,64.011162,37.070737495333454,14.765106000000005,57.681385,42.621634,50.614464,16.51573757393144,8.123018718473883,47.057753162919255,21.725009299225892,15.122404337212545,13.539499244137819,5.408130187967001,46.687639686298134,20.83497933414909,14.930056522331054,14.005066328847587,5.122204615751213,46.84291091527805,19.525804379931735,9.323889473944444,15.903394365872972,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,701.0307006835938,665.2237548828125,46.61066055297852,11.849663734436035,5.13168478012085
MN10AA3005,4,4,0,4,0,4,0,4,0,66.04234966666667,133.57212822222223,93.41148534722223,87.01573175000001,28.16830183838396,60.5615655,134.164856,92.18947125,87.01573175000001,29.773508650794103,0.0,37.47611135202985,14.347721513742544,9.957387351470164,14.0094117785996,67.910042,147.256729,118.53867324999999,129.49396099999998,31.236565839612357,22.881468,123.306068,77.14243450000001,81.191101,36.9489174422467,0.0,118.33577099999998,41.396238749999995,23.624592000000007,45.45661586583102,7.1765901371989145,33.17979984166381,19.74051331721469,19.30283164499801,11.866151332464609,6.948670354103732,32.77073397741345,19.34934681025703,18.838991454755465,11.632276716687766,7.316116680884845,50.66058461962096,22.60040987709597,16.21246910393904,17.38495212193112,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,736.4072875976562,848.4119466145835,39.16595458984375,13.028642654418945,5.8783159255981445
MN10AA3102,9,9,0,9,0,9,0,9,0,40.58433033333333,115.7721135,71.74474228017033,72.40225016666666,23.13847166821335,33.504639000000005,115.345432,68.6478421111111,71.31248099999998,25.269612109603187,6.332336075751523,31.31671480287828,15.97261758831265,11.963961548734186,8.35146151402269,55.597473,156.688751,101.34711522222223,110.332863,31.418885528124868,25.188856,101.65612,48.88598211111111,42.304176,21.722719624002682,14.737731999999996,124.01775,52.46113311111111,53.045265,31.866532206445285,4.578444356032096,131.73682734824706,45.53921736991588,30.227278094218022,45.094483893344865,4.15951115517196,130.73163279352096,42.877805005729094,26.121814313136827,45.070647014284475,1.313630645415691,89.20283654317512,30.965430765366232,23.868958067814464,27.154676024397194,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,left,Homo sapiens,HSAnv,False,10681.935546875,17960.751302083332,167.63912963867188,23.600282669067386,22.62380409240723
MN10AA3103,10,10,0,10,0,10,0,10,0,43.87827225,140.61928971428569,88.40039866543394,87.38824081250002,29.17820163071355,42.3955575,132.19516000000002,87.78722115000001,87.3136405,28.342313328888874,0.0,19.419008605627727,11.832334417479348,11.957813452095955,5.5784954866966485,57.42258100000001,167.453522,106.7163502,100.4560585,35.47721217067807,33.299393,122.714294,72.62544729999999,74.6213185,27.076065101328062,0.0,65.82688099999999,34.090902899999996,33.8025555,17.384756143244154,4.323786312844153,58.5999008091186,17.845083708415817,15.90911328367123,14.69135350227286,4.295295933925857,55.23541499952725,16.304959513232006,12.620183529537123,13.986575890755576,6.340114800478772,81.473054463386,33.68320477824393,25.09441524458767,22.254594793088266,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,left,Homo sapiens,HSAnv,False,3304.492431640625,5419.7392578125,70.70510864257812,25.606342315673828,10.717490196228027
MN10AA3202,6,6,0,0,6,6,0,6,0,83.91052634285712,157.31262345454545,118.5099539090641,112.90736632432433,28.380553851015975,84.15213,156.1720585,119.33110233333332,112.85008425000001,29.224746355547158,0.0,19.00367168455411,10.866501911481592,12.186681811677875,6.676334200129594,92.918282,176.673569,137.33138283333332,131.682228,30.247106592630878,66.08149,135.96698,99.79046783333335,97.165524,27.597050658524125,0.0,60.70349099999999,37.54091499999999,44.49176,21.869255525042906,4.2960247258840845,132.94537600198993,62.32446474047804,54.83040450145355,47.000069669458206,4.2157194664730735,132.3917574386714,60.163897158427716,50.89096415746489,46.563394421442254,1.1331510185789266,75.58924837242276,20.75791438355171,11.334533631054985,25.53968439630429,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,left,Homo sapiens,HSAnv,False,8219.4287109375,15457.354166666664,168.35064697265625,30.73051452636719,13.72344207763672
MN10AA3203,4,4,0,4,0,4,0,4,0,55.10487209523809,152.24906755555554,103.7393757234623,103.8017816215278,34.40377395126251,49.309807,155.108398,103.478055,104.7470075,37.42701487404482,16.59488024012682,20.932834803760763,19.15262801640784,19.541398510871886,1.635324093682363,94.011131,175.69975300000004,139.60990325,144.3643645,29.508614589645948,33.458069,123.244919,70.22768425000001,62.1038745,35.06543036856818,52.45483400000002,94.620979,69.382219,65.2265315,15.825244712215335,11.715953356272873,102.43920942444252,54.39523000275581,51.71287861515391,33.4632042347035,10.0519204299477,99.580761962841,51.77372428942918,48.73110738246402,33.12729649016308,3.0373707889331283,50.806801441260994,21.537614352353735,16.153142589610407,17.73499702445124,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,left,Homo sapiens,HSAnv,False,3922.172607421875,6887.477213541668,103.14610290527344,21.053699493408203,12.942214965820312
MN10AA3204,6,6,0,6,0,6,0,6,0,58.64502950000001,122.38184142857143,88.8257771421495,91.52625410227272,20.81465190242597,58.1690655,125.247604,88.28087908333333,91.23150849999999,21.865171919253896,3.628219655447102,12.163815020232413,7.032622259747935,6.260682444461054,2.8278155830574807,66.191978,129.29573100000002,102.06890500000002,100.3295595,21.19956760385602,50.566013,109.992989,79.06393800000001,85.2654875,21.016983644782552,10.111930999999998,39.823147,23.004967000000004,19.441479000000008,10.335381494522279,14.758013698943147,39.941607436408404,27.15759405161029,26.609092942408054,9.790638371282284,14.657560841081299,35.76477777548744,24.394158748595732,23.06050700889493,8.209025580926799,5.548450559516502,42.92305869510373,22.08307722918865,16.390326775473774,15.472199229056784,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,left,Homo sapiens,HSAnv,False,3165.72705078125,6696.219401041668,66.92072296142578,24.241626739501953,12.142900466918945
MN10AA3205,5,5,0,5,0,5,0,5,0,72.26863892857143,151.28798166666667,108.16031921904764,97.5909033,28.612990828061783,74.82962049999999,150.20545950000005,108.3712021,97.3521535,27.6979288665502,0.0,33.38712253609735,11.189015605986251,6.926602065611489,12.124864656580545,80.982407,169.297104,124.02551439999999,130.174515,33.16604857171839,53.786228,130.174515,91.50074459999999,85.654495,33.014895758294664,0.0,93.662197,32.5247698,22.292607,33.559858621095934,6.0708873911873145,37.276926335557604,23.547218116585775,23.9892925771715,11.7063827257033,5.89426798678174,34.759734563428424,21.337533550136694,21.6071698833975,11.920240773440403,5.191958573849275,39.0515876660555,22.289170645866022,22.976347694520587,14.140846470422167,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,left,Homo sapiens,HSAnv,False,1387.5849609375,2414.279296875,48.98192596435547,17.235700607299805,9.717733383178713
MN10AA3302,7,7,0,7,0,7,0,7,0,27.553936333333336,140.65378692307692,81.77429616460778,81.68046771428571,33.19523157295304,30.729792,142.730591,83.54705907142856,78.57698450000002,35.14443668058745,5.247891105174493,30.26477434249217,18.213919659638957,20.587886521596687,9.805110616219698,31.775139000000006,156.986954,119.6366,137.682022,41.93970621562011,20.156878,124.794121,49.62115828571428,32.031433,33.8405929984593,11.618261000000004,124.95552099999999,70.01544171428571,66.54835899999999,44.86725591495639,8.665963943973376,74.5282534644156,30.954683732311825,23.340292392625717,21.356941081477423,8.521534188747944,70.30981904193753,28.948318912021687,21.772053447711357,20.299254067840646,11.708884228361509,84.39327540819549,28.724729883271245,19.27090147173053,23.837967712349318,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,left,Homo sapiens,HSAnv,True,4802.0546875,7719.158203125,90.98550415039062,30.55329895019531,15.89569854736328
MN10AA3303,7,7,0,0,7,7,0,7,0,33.176660600000005,167.653984125,90.76379012682496,71.58254675,47.423940282292186,27.787073,167.062775,88.17315299999999,64.1207445,49.15003840475464,2.539649047901408,31.380802300074425,15.397877572929543,14.165291587972511,10.686466535233395,43.276112,177.519745,115.12277828571428,117.154175,41.60480569245956,27.120939,160.384918,70.90738357142858,35.452023,55.00718250090707,8.903350999999986,90.293444,44.21539471428571,36.048137,30.68150420724073,12.24129207559968,98.58299811049412,35.585609507206804,17.246798711393883,33.36751576814121,11.775741201300239,87.07041886255054,32.347883251653634,13.33033869749752,29.899765355027313,1.7153652477190873,58.76709027438956,22.408348454056743,10.171355439022662,21.50435122324959,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,left,Homo sapiens,HSAnv,True,4891.51953125,8033.912760416668,87.13502502441406,33.88222122192383,13.912117004394533
MN10AA3304,6,6,0,6,0,6,0,6,0,37.125303499999994,170.17895766666666,99.00802486376809,81.33586984130434,49.35897296259888,32.922139,171.244507,99.10370150000001,83.057255,50.870861188117324,0.0,16.06775034002383,7.352581297954795,5.717349075017302,5.472887374107567,65.44004100000001,174.070175,111.89520016666665,98.986984,43.952679444297935,27.330435,163.607971,87.58846083333333,62.59421950000001,51.249044429271635,0.0,58.925608999999994,24.306739333333336,17.372718499999994,20.095854201260764,5.6624129741291425,54.85298839091251,22.581885772596333,19.533947842211848,15.6500458097523,5.598079540342388,50.610328096150496,20.96880002468053,19.054495592849488,14.700315111757224,6.1086643312734825,70.19842371757268,39.26555989841331,44.10474480120853,25.07168011994204,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,left,Homo sapiens,HSAnv,False,2458.529541015625,4274.017903645833,58.87403869628906,26.31423568725586,8.565654754638674
MN10AA3305,4,4,0,4,0,4,0,4,0,30.574241764705878,103.77207575,75.37967502153361,83.58619128571429,28.8128700258682,23.173061,102.0828515,73.30705250000001,83.98614875,32.30068595976098,7.518749196652548,25.24027932568289,14.212234913702584,12.04495556623745,6.998003506585973,73.269676,136.796051,102.3701705,99.7074775,25.711112642202053,18.269081,93.922272,54.08773225,52.079788,27.475645292796653,21.914199999999994,93.136902,48.282438250000006,39.039325500000004,29.101552456142755,8.638762573625758,43.412853368814055,23.12605855763396,20.226309144048013,12.988109930135318,8.433978791175605,21.96834116382027,15.915879020379451,16.630598063260965,4.869445509361956,27.735466106528673,86.39870728289291,45.63367248702015,34.200258279329496,23.96929809527135,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,left,Homo sapiens,HSAnv,False,896.1004028320312,729.2012532552085,33.070152282714844,22.60549545288086,6.008659362792969
MN10AA3402,6,6,0,6,0,6,0,6,0,37.415336727272724,100.41765563157897,78.98910257182786,84.20339152564105,19.71695244428853,33.442619,95.994736,77.86216408333333,82.3998985,20.632326521110382,11.421532485893119,26.19023868354324,17.977344931589915,16.565790817476127,5.780932241319185,73.169724,134.637665,106.5989125,108.00753,18.95552639717921,24.618767,76.779411,53.76674766666665,61.660726499999996,19.95732116212993,32.41479500000001,85.71940999999998,52.83216483333334,53.2046055,18.12575271870365,9.15572621254845,57.373677415889,32.30185647056843,34.035560731878476,17.76748890972179,8.834519673417448,56.7329087571755,29.05941791435028,30.64375262304383,16.626300419891113,10.147739640343321,57.402250792592504,26.439004194310865,20.99856770341509,16.318623797862283,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,False,3666.12255859375,5870.520833333332,82.98585510253906,25.61284255981445,12.536163330078125
MN10AA3403,5,5,0,5,0,5,0,5,0,46.566778000000006,144.42088742857143,104.74476561428571,108.14976233333334,36.078221205108854,46.720085,143.82153300000004,103.36992869999999,102.960613,35.92687605515299,6.216316621694156,9.391711522898595,7.507434375851119,6.882928578166795,1.3424546743958192,55.106834,157.251495,116.81238379999999,123.560974,36.898658505142635,37.720108,131.011032,94.785321,96.65123,34.895843507723406,17.386725999999996,26.909744000000003,22.027062800000003,21.01390800000001,3.8988190453893816,7.800240654617988,23.703734167378173,15.510710510529368,14.015888651147733,6.58057266112159,7.3536338234916245,22.77457681780277,15.058356827753908,13.74070792535814,6.523944575487839,10.379577204652733,70.15165038130178,29.492265920884172,15.854756704693866,22.23330421685147,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,False,799.2029418945312,997.2081705729164,34.452255249023445,11.934549331665039,7.088940143585205
MN10AA3404,7,7,0,0,7,7,0,7,0,40.616322666666655,151.83448025,84.00482294039115,80.4235078,32.11569869414211,40.44862,161.57598099999996,82.44901064285715,75.825272,35.49932891280772,6.4601136796638166,23.75795663351701,12.535645071648537,10.098610471688236,5.900423045860848,48.610832,168.995056,102.66688314285715,99.155281,35.96677190985649,32.789516,114.758934,68.01697971428571,72.084122,24.3695880947549,15.821316000000005,66.549999,34.64990342857143,24.064941000000005,17.900851367564748,8.743855495953808,69.59144237784345,24.215973772303414,12.731722571073306,22.0071365955239,8.699546936478933,64.10008443083363,23.0488118640587,12.235487131291507,20.383097486105598,1.8237545248583835,29.30036162224016,13.141507107413904,9.566075844874863,8.45048834556726,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,False,1867.2176513671875,2743.595052083333,68.51551818847656,19.076072692871094,7.239774703979492
MN10AA3405,7,7,0,7,0,7,0,7,0,73.65985475,107.46442875,87.33600097380952,88.298552375,12.768761203973511,74.0811195,105.816849,89.01666650000001,87.438637,12.929843220545644,6.656440482552612,45.41989003825782,19.1509769991005,11.852855812203524,13.427519231022215,86.877655,144.77018700000005,113.59034600000003,114.084953,21.121066003035562,26.325031,83.731651,61.073567142857144,67.835243,22.68674285572021,22.198775999999995,118.44515600000004,52.51677885714286,35.816445,34.19858335411348,8.746908246580666,27.07330883378572,17.264356244803846,16.857960303746427,6.0969853567292605,7.938291229855458,26.669878914048336,15.371972850978725,10.932153415041345,7.01454433487421,6.964138776704763,44.79704382402977,25.98617269533465,24.60675408970536,14.880635189195234,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,left,Homo sapiens,HSAnv,False,1413.1580810546875,2025.359375,44.36245346069336,15.12648105621338,8.9541015625
MN11AA0403,8,8,0,8,0,8,0,8,0,61.61363114285715,166.9488015,97.80655303443834,85.33777777666667,31.32114300973969,56.573807,166.454048,99.02934450000001,86.47715175,32.71948064758507,0.0,26.304729290052293,13.276605824095558,14.563549203214428,8.40743552726566,99.597809,170.806915,121.25770650000001,108.734287,24.17907909187104,26.584482,163.420105,74.05866312500001,65.81160349999999,40.672638864350276,0.0,82.65557800000002,47.199043375,55.463993,27.53239958272353,3.445915983636205,74.29267316752703,40.28397785381571,45.25699944392892,25.74326804359098,3.4228141711170967,73.6096919592794,37.94267156525473,39.53838716040406,25.42063866971501,2.105128179314988,44.228499911370214,19.298752578696035,20.0115048555045,12.624542762805103,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,True,8122.40576171875,21252.98046875,143.259033203125,28.204673767089844,20.97710418701172
MN11AA0404,6,6,0,6,0,6,0,6,0,56.99067950000001,113.68930142857144,83.65932142887806,82.77931792234847,19.42484176090927,53.658041000000004,113.778831,80.44238816666667,79.22998825000002,18.77385599897602,5.014956287656495,27.060351609493747,13.563488349956911,11.304628677262256,7.4987052455056515,70.755234,157.793304,112.43508783333334,116.56414050000001,31.844955144252417,44.301937,95.711166,67.69984983333333,67.28859299999999,19.358413684943258,18.538620000000012,104.685051,44.735238,36.4603025,29.00595400936291,12.314315296828015,77.44053562067681,34.23755179972991,24.311526206736136,22.806964111029153,12.252058666607835,77.21681648928555,33.562628141644204,23.074260836415142,22.945999872433376,2.822166248521538,72.33045037560154,29.138998753166707,22.861165108969708,22.720844039728288,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,3791.87451171875,7957.193359375,91.1170425415039,21.62373352050781,12.091388702392578
MN11AA0405,5,5,0,5,0,5,0,5,0,77.6749772631579,143.391978,103.4930990814551,98.64151229411766,22.24731753490266,57.25330400000001,148.67569,99.9255693,99.65432,29.746322528238125,2.398378404969581,35.8957593220196,12.811115070523957,8.343786110885045,12.23276619520324,104.963181,149.887405,121.7703172,112.215889,16.318983967551464,38.673466,131.61283899999998,87.94161299999999,90.102371,30.743390775298007,8.335144999999983,91.3204,33.828704200000004,18.274566000000018,30.210259589020396,5.8988530315941,57.11177190365692,32.940551302698736,29.25772234908245,18.978774499801567,4.990808549724184,56.10397205287696,31.552596779502416,28.367249335280995,19.0639076951745,5.705087705227133,54.087686805088396,30.679962439425047,35.12555043531043,19.702404435691818,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,3308.807861328125,7631.174479166668,72.96305847167969,23.58764266967773,11.607751846313475
MN11AA0407,8,8,0,8,0,8,0,8,0,48.0166385,135.8501205,89.84938703976772,85.19082032222224,29.53815695137163,48.69902950000001,135.72978999999998,90.64666925,87.65533099999999,29.9619067848562,1.3701900965217444,32.134123349355804,9.773264382816155,6.647551943992507,9.251069593603047,55.248039,137.811935,105.93669962499999,118.152847,27.892030539506795,39.420456,134.128967,78.4001845,62.14746649999999,33.4982570428586,3.6829680000000167,74.32961599999999,27.536515125000005,15.9776475,24.599382368062553,5.059537700022921,86.97338727862775,27.27811768656894,10.129504022807584,31.8877585262059,4.956224072819954,86.32996500508963,26.571083072706784,9.498964061449133,31.759366860594294,4.544877126155602,86.90677880957105,38.803606306658615,33.65610689676688,30.99649105641566,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,4015.000732421875,8640.0234375,96.75520324707031,22.266817092895508,12.719314575195312
MN11AA0408,5,5,0,5,0,5,0,5,0,65.1576914,100.51079371875,77.7120671380357,75.30136485714286,12.095190049446025,59.30570600000001,103.78025799999999,74.86080079999999,71.596474,15.406976610208883,12.469875917171741,21.099916803207964,16.167113371512553,15.599030011704954,3.081438695739241,100.996613,123.405083,108.98397519999999,101.798576,9.504936080731204,45.085224,79.906509,56.826171,53.339344,12.3796764525914,43.32344400000001,72.27583700000002,52.15780420000001,48.459232,10.701370217758784,12.348589858750787,96.10178800072698,40.97943135674422,16.721099816729254,34.2501712244388,10.294004337477222,95.48317562073437,39.84362566022328,16.252706858243663,34.61246158232605,1.7493732187292657,60.54251581307003,24.543347931912002,27.04292026716276,21.027703528846967,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2980.606201171875,5483.485026041667,95.69000244140624,17.123954772949222,9.93476104736328
MN11AA0503,4,4,0,4,0,4,0,4,0,44.03846782608696,111.206405,76.56992862470356,75.51742083636366,24.693204034911076,47.060284,104.108017,75.69594475,75.807739,21.067262032270737,3.0233658587259757,20.389101342627846,15.494872865886947,19.28351213109698,7.219842286086242,85.364784,142.185471,102.98911675,92.203106,22.824449886804636,12.29201,82.402702,54.72564475,62.1039335,29.577584872454306,8.355637000000002,73.072774,48.26347200000001,55.81273850000001,24.257432831740964,12.39335821118693,61.81967271790601,33.74782028014188,30.389125095737292,17.8872362059192,12.328256579500609,27.36370916999376,21.907841096425393,23.969699318103604,5.7207633261457955,4.893565270018756,88.14337807446198,35.155148991392714,23.79182631054506,31.618587093071625,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,2146.748046875,3758.234049479167,53.0267448425293,23.70035552978516,12.091561317443848
MN11AA0504,3,3,0,3,0,3,0,3,0,56.09339225,114.63653514285713,93.15755019761905,108.74272320000001,26.318537295715867,53.01786200000001,109.18929650000001,90.12678716666669,108.173203,26.243251281921804,1.9105449980791769,23.137994993570253,12.073101916064411,11.170765756543805,8.689526885331649,74.235199,153.56933600000005,113.11081966666667,111.527924,32.40736019695072,44.102646,106.241447,79.32692466666667,87.63668100000002,26.039670827014824,5.286477000000005,65.93265500000001,33.78389500000001,30.132552999999994,24.892956839270077,7.256082783700867,31.79723676370123,17.379066806691014,13.083880872670944,10.469114140281873,7.217575666385495,19.877824986149765,13.331256123915624,12.898367719211613,5.177581320001538,7.780037364866816,23.87728197979218,14.292839859023504,11.221200232411515,6.921297977740672,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,623.273681640625,680.1499837239584,33.586044311523445,10.257854461669922,8.075281143188478
MN11AA0505,5,5,0,5,0,5,0,5,0,51.52801355,127.71538416666668,95.88900356555557,100.3556095,27.423809237268966,43.569421999999996,132.6885605,94.2798451,100.3556095,31.46909710085069,0.6024895000000043,19.34463430963939,10.117101745459108,9.629409237657645,6.076384724884071,83.724236,134.778107,111.8479372,108.30822,19.14637806835644,27.756870000000006,115.180557,82.34619579999999,99.75312,32.42192555563356,1.204979000000009,55.967366000000005,29.501741399999997,25.91081299999999,19.219875097791334,5.396294287913604,52.8491903861225,17.314390696565013,6.742434687499577,18.108757900925525,4.98489822764718,15.033011496370245,8.943958528153678,6.139477534774437,4.308649135711453,6.323207881610642,76.21858580895794,35.44415944653243,15.936098432132535,29.01294197087514,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,636.6268310546875,670.2806803385416,37.44690322875977,9.924064636230467,7.14445686340332
MN11AA0506,4,4,0,4,0,4,0,4,0,84.01708233333333,106.649506,92.92062865613553,90.5079631456044,8.673240212968794,78.49708199999999,106.649506,90.59012150000001,88.606949,10.335165885140903,0.0,14.183989934688856,9.191269354888256,11.290543742432085,5.562370879171886,105.32885,135.724319,114.67918599999999,108.8317875,12.331212935338865,73.272102,106.649506,82.74696749999998,75.533131,13.894853160888832,0.0,58.30910400000001,31.932218500000005,34.709885,20.911866080599705,2.695476613956832,35.83677709751879,21.977694822723265,24.68926278970872,14.239104459146422,2.587581561999542,24.312055182974557,15.84900158329143,18.248184794095813,8.639094968966699,15.657050055078033,73.64975075867041,44.085148657438424,43.51689690800263,23.554323322735936,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,770.283935546875,1043.546142578125,24.758808135986328,17.029132843017578,12.013345718383787
MN11AA0603,9,9,0,9,0,9,0,9,0,64.34065600000001,129.740284875,89.81926391325254,86.27082866666667,21.774276622579297,63.200401,146.276291,90.4812333888889,81.412979,26.99066952439821,0.0,30.21267606204001,15.988164100145886,12.62197920386403,10.005096620267393,76.574265,158.33956899999995,111.01624988888888,103.451874,30.057281787166417,18.197584,88.01754,65.51922122222223,72.860123,19.55066480523108,0.0,102.427012,45.49702866666667,41.996628000000015,33.837703221846986,5.4347128074752,115.10227955598506,33.13446475477277,7.864494325998375,38.88808619909774,4.734509706653898,90.00244332444538,26.82442403371486,7.838763322106362,33.4749250214695,4.523176293202382,81.2398542729633,40.118805610459695,36.92945787368975,22.748639310982295,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,7699.734375,16098.748697916664,113.50536346435548,33.5753173828125,16.726364135742188
MN11AA0604,4,4,0,4,0,4,0,4,0,74.22880683333334,106.45700886666668,91.07501103416179,91.80711421832356,14.031872775148923,74.15123349999998,107.030464,91.613623375,92.63639799999999,13.616962350057115,2.0513983245032703,26.700603464730005,15.703165337422858,17.030329780229078,10.329310743408664,77.75301400000002,145.29435700000005,120.65416150000001,129.7846375,25.609461734002306,41.988472,92.203049,65.4896785,63.883596499999996,18.680082938286038,5.972832000000012,89.917397,55.16448300000001,62.38385150000002,35.991565799704524,23.27119687864829,61.83989249605795,46.81246938912943,51.06939409090575,14.302162400857593,23.223729890351372,49.8629081298915,34.17550274701758,31.807686483913727,10.083267433406371,7.2606817646376465,81.34195341704951,38.96515313282944,33.6289886748153,32.24550783327028,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,3949.135986328125,7600.766927083332,63.85918045043945,31.48682403564453,14.516950607299805
MN11AA0605,2,2,0,2,0,2,0,2,0,69.40536016666667,74.42999793749998,71.91767905208332,71.91767905208332,2.5123188854166543,70.250374,77.8307305,74.04055224999999,74.04055224999999,3.790178250000004,8.74565440553194,17.298822216032,13.02223831078197,13.02223831078197,4.27658390525003,82.47953000000003,105.174057,93.82679350000001,93.82679350000001,11.34726349999999,38.830002,48.760044,43.795023,43.795023,4.965021,33.71948600000001,66.34405500000001,50.03177050000001,50.03177050000001,16.3122845,57.210070039518975,92.34231296946614,74.77619150449256,74.77619150449256,17.56612146497358,56.55877059820165,56.55877059820165,56.55877059820165,56.55877059820165,0.0,0.6527299271878023,1.8970562001213203,1.2748930636545612,1.2748930636545612,0.6221631364667589,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,2886.68359375,5826.038411458332,59.52568817138672,24.101436614990234,10.941694259643556
MN11AA0606,5,5,0,5,0,5,0,5,0,56.01457357142856,144.88160324999996,89.8912801801587,78.04258085714284,30.012216301261713,58.485374,144.841431,91.8212418,81.461525,28.97626055597619,2.400418349787069,10.373292709368132,6.806679100653787,7.551912633725707,2.9075323118553387,69.487495,154.979385,97.8707608,86.21662099999998,29.791979842958064,46.49596,134.86416599999998,79.9678748,67.914177,30.542704663064757,7.673903999999991,23.993865999999986,17.902886000000002,20.115219000000025,6.0419420478057235,9.647744405197756,30.11268549206686,20.510374164486343,19.633498400075453,6.857173429522783,9.436082206085324,29.947871236199738,19.330692336321,18.41333762699009,7.291915810512788,3.7441686346956873,89.98482033117772,36.464619770721285,37.95268296490383,30.896215901184465,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,distal,mtcar,right,Homo sapiens,HSAnv,False,1510.3006591796875,2681.8146158854165,42.30001831054688,18.759042739868164,9.945545196533203
