Specimen,BreakNo,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,ep1,ep2
MN10AA0101,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0101,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0101,3,endosteal,False,Not_interrupted,False,True,2,0
MN10AA0105,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0105,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0105,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0105,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0105,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0105,6,endosteal,False,Not_interrupted,False,False,6,0
MN10AA0105,7,endosteal,False,Not_interrupted,False,False,4,5
MN10AA0203,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0203,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0203,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0203,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA0207,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0207,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0207,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0207,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA0302,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0302,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0302,3,endosteal,False,Not_interrupted,False,False,4,0
MN10AA0302,4,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0302,5,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0304,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0304,2,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0304,3,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0304,4,break,False,Not_interrupted,False,False,4,5
MN10AA0304,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0304,6,endosteal,False,Not_interrupted,False,False,6,7
MN10AA0304,7,break,False,Not_interrupted,False,False,7,8
MN10AA0304,8,endosteal,True,9_,False,False,8,0
MN10AA0304,9,endosteal,False,Not_interrupted,True,False,9,10
MN10AA0304,10,break,False,Not_interrupted,True,False,1,2
MN10AA0305,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0305,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0305,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0305,4,break,False,Not_interrupted,False,False,7,4
MN10AA0305,5,break,False,Not_interrupted,False,False,4,5
MN10AA0305,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA0305,7,endosteal,False,Not_interrupted,False,False,3,6
MN10AA0306,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0306,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0306,3,break,False,Not_interrupted,False,False,2,3
MN10AA0306,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0306,5,break,False,Not_interrupted,False,False,4,5
MN10AA0306,6,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0306,7,endosteal,False,Not_interrupted,False,False,6,7
MN10AA0306,8,endosteal,False,Not_interrupted,False,False,7,8
MN10AA0306,9,endosteal,False,Not_interrupted,False,False,8,0
MN10AA0307,1,endosteal,False,Not_interrupted,False,True,0,1
MN10AA0307,2,break,False,Not_interrupted,False,False,1,2
MN10AA0307,3,break,False,Not_interrupted,False,False,2,3
MN10AA0307,4,break,False,Not_interrupted,False,False,4,5
MN10AA0307,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0307,6,endosteal,False,Not_interrupted,False,False,7,8
MN10AA0307,7,endosteal,False,Not_interrupted,False,False,8,9
MN10AA0307,8,endosteal,False,Not_interrupted,False,False,9,0
MN10AA0307,9,break,False,Not_interrupted,False,False,3,4
MN10AA0307,10,endosteal,False,Not_interrupted,False,False,6,7
MN10AA0308,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0308,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0308,3,break,False,Not_interrupted,False,False,2,3
MN10AA0308,4,endosteal,False,Not_interrupted,False,False,4,0
MN10AA0308,5,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0403,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0403,2,break,False,Not_interrupted,False,False,3,4
MN10AA0403,3,endosteal,False,Not_interrupted,True,False,2,3
MN10AA0403,4,break,False,Not_interrupted,False,False,4,5
MN10AA0403,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0403,6,endosteal,False,Not_interrupted,False,False,6,7
MN10AA0403,7,break,False,Not_interrupted,False,False,7,8
MN10AA0403,8,endosteal,False,Not_interrupted,False,False,8,9
MN10AA0403,9,break,False,Not_interrupted,False,False,9,10
MN10AA0403,10,break,False,Not_interrupted,False,False,10,0
MN10AA0403,11,break,False,Not_interrupted,False,False,1,2
MN10AA0503,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0503,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0503,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA0506,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0506,2,break,False,Not_interrupted,False,False,1,2
MN10AA0506,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0506,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA0603,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0603,2,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0603,3,endosteal,False,Not_interrupted,False,False,4,5
MN10AA0603,4,break,False,Not_interrupted,False,False,5,6
MN10AA0603,5,endosteal,False,Not_interrupted,False,False,6,7
MN10AA0603,6,endosteal,False,Not_interrupted,False,False,9,10
MN10AA0603,7,endosteal,False,Not_interrupted,True,False,10,11
MN10AA0603,8,endosteal,False,Not_interrupted,False,False,11,0
MN10AA0603,9,break,False,Not_interrupted,False,False,7,8
MN10AA0603,10,break,False,Not_interrupted,False,False,8,9
MN10AA0603,11,break,False,Not_interrupted,True,False,1,2
MN10AA0603,12,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0604,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0604,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0604,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA0607,1,endosteal,False,Not_interrupted,False,False,0,4
MN10AA0607,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0607,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0607,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA0607,5,endosteal,False,Not_interrupted,False,False,4,1
MN10AA0705,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0705,2,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0705,3,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0705,4,break,False,Not_interrupted,False,False,4,5
MN10AA0705,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0705,6,endosteal,False,Not_interrupted,False,False,6,0
MN10AA0705,7,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0706,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0706,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0706,3,break,False,Not_interrupted,False,False,2,3
MN10AA0706,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0706,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA0707,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0707,2,break,False,Not_interrupted,False,False,1,2
MN10AA0707,3,break,False,Not_interrupted,False,False,2,3
MN10AA0707,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0707,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA0707,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA0708,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0708,2,break,False,Not_interrupted,False,False,1,2
MN10AA0708,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0708,4,break,False,Not_interrupted,False,False,3,4
MN10AA0708,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA0709,1,break,False,Not_interrupted,False,False,0,1
MN10AA0709,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0709,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0709,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0709,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA0709,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA0803,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0803,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0803,3,endosteal,True,4_,False,False,2,0
MN10AA0803,4,break,False,Not_interrupted,True,False,3,4
MN10AA0804,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0804,2,endosteal,False,Not_interrupted,True,False,1,2
MN10AA0804,3,break,False,Not_interrupted,False,False,2,3
MN10AA0804,4,break,False,Not_interrupted,False,False,3,4
MN10AA0804,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA0804,6,endosteal,False,Not_interrupted,False,False,5,6
MN10AA0804,7,endosteal,False,Not_interrupted,False,False,6,0
MN10AA0809,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0809,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0809,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA0903,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0903,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0903,3,endosteal,False,Not_interrupted,True,False,2,3
MN10AA0903,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0903,5,break,False,Not_interrupted,False,False,4,5
MN10AA0903,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA0904,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0904,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0904,3,break,False,Not_interrupted,False,False,2,3
MN10AA0904,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA0904,5,break,False,Not_interrupted,True,False,4,5
MN10AA0904,6,break,False,Not_interrupted,False,False,5,0
MN10AA0905,1,break,False,Not_interrupted,False,False,0,1
MN10AA0905,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0905,3,break,False,Not_interrupted,False,False,2,3
MN10AA0905,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA0906,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0906,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0906,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA0907,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0907,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0907,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA0907,4,endosteal,True,5_,False,False,3,0
MN10AA0907,5,break,False,Not_interrupted,True,False,4,5
MN10AA0908,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA0908,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA0908,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA1003,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1003,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1003,3,endosteal,True,4_,False,False,2,3
MN10AA1003,4,break,False,Not_interrupted,False,False,4,5
MN10AA1003,5,endosteal,False,Not_interrupted,False,False,3,6
MN10AA1003,6,endosteal,False,Not_interrupted,True,False,6,7
MN10AA1003,7,endosteal,True,10_,False,False,7,8
MN10AA1003,8,break,False,Not_interrupted,False,False,10,11
MN10AA1003,9,break,False,Not_interrupted,False,False,8,9
MN10AA1003,10,endosteal,False,Not_interrupted,True,False,9,0
MN10AA1004,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1004,2,break,False,Not_interrupted,False,False,1,2
MN10AA1004,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1004,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA1004,5,endosteal,False,Not_interrupted,True,False,4,5
MN10AA1004,6,break,False,Not_interrupted,False,False,5,6
MN10AA1004,7,endosteal,False,Not_interrupted,False,False,6,0
MN10AA1005,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1005,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1005,3,endosteal,False,Not_interrupted,False,False,3,4
MN10AA1005,4,endosteal,False,Not_interrupted,False,False,4,0
MN10AA1005,5,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1007,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1007,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1007,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1007,4,break,False,Not_interrupted,False,False,3,4
MN10AA1007,5,break,False,Not_interrupted,False,False,4,5
MN10AA1007,6,endosteal,False,Not_interrupted,True,False,5,0
MN10AA1011,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1011,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1011,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1011,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA1011,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA1302,1,endosteal,True,2_,False,False,0,1
MN10AA1302,2,endosteal,False,Not_interrupted,True,False,2,3
MN10AA1302,3,endosteal,False,Not_interrupted,False,False,1,4
MN10AA1302,4,endosteal,False,Not_interrupted,False,False,4,5
MN10AA1302,5,endosteal,False,Not_interrupted,False,False,5,0
MN10AA1406,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1406,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1406,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA1508,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1508,2,endosteal,False,Not_interrupted,False,False,1,0
MN10AA1509,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1509,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1509,3,endosteal,False,Not_interrupted,True,False,2,3
MN10AA1509,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA1514,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1514,2,endosteal,False,Not_interrupted,False,False,1,0
MN10AA1904,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1904,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1904,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1904,4,break,False,Not_interrupted,False,False,3,4
MN10AA1904,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA1905,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1905,2,endosteal,False,Not_interrupted,False,False,1,0
MN10AA1906,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1906,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1906,3,endosteal,True,4_,False,False,2,3
MN10AA1906,4,endosteal,False,Not_interrupted,True,False,5,6
MN10AA1906,5,endosteal,False,Not_interrupted,False,False,3,4
MN10AA1907,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA1907,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA1907,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA1907,4,break,False,Not_interrupted,False,False,3,4
MN10AA1907,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2003,1,break,False,Not_interrupted,False,False,0,1
MN10AA2003,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2003,3,break,False,Not_interrupted,False,False,2,3
MN10AA2003,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2003,5,endosteal,False,Not_interrupted,True,False,4,5
MN10AA2003,6,break,False,Not_interrupted,False,False,5,0
MN10AA2004,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2004,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2004,3,break,False,Not_interrupted,False,False,2,3
MN10AA2004,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA2005,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2005,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2005,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2005,4,endosteal,True,5_,False,False,3,4
MN10AA2005,5,break,False,Not_interrupted,False,False,5,6
MN10AA2005,6,break,False,Not_interrupted,False,False,4,7
MN10AA2005,7,break,False,Not_interrupted,False,False,7,8
MN10AA2005,8,endosteal,False,Not_interrupted,False,False,8,9
MN10AA2005,9,endosteal,False,Not_interrupted,False,False,9,0
MN10AA2006,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2006,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2006,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2006,4,break,False,Not_interrupted,True,False,4,0
MN10AA2006,5,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2007,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2007,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2007,3,break,False,Not_interrupted,False,False,2,3
MN10AA2007,4,break,False,Not_interrupted,False,False,3,4
MN10AA2007,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2105,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2105,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2105,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2105,4,break,False,Not_interrupted,False,False,3,4
MN10AA2105,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2105,6,endosteal,False,Not_interrupted,True,False,5,0
MN10AA2106,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2106,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2106,3,break,False,Not_interrupted,False,False,2,3
MN10AA2106,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2106,5,break,False,Not_interrupted,False,False,4,5
MN10AA2106,6,endosteal,False,Not_interrupted,True,False,5,6
MN10AA2106,7,break,False,Not_interrupted,False,True,9,10
MN10AA2106,8,endosteal,False,Not_interrupted,False,False,10,11
MN10AA2106,9,endosteal,False,Not_interrupted,False,False,11,0
MN10AA2106,10,break,False,Not_interrupted,True,False,6,7
MN10AA2106,11,break,False,Not_interrupted,True,False,7,8
MN10AA2106,12,endosteal,False,Not_interrupted,True,False,8,9
MN10AA2109,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2109,2,break,False,Not_interrupted,False,False,1,2
MN10AA2109,3,break,False,Not_interrupted,True,False,2,3
MN10AA2109,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2109,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2110,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2110,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2110,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA2112,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2112,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2112,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2112,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA2113,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2113,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2113,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2113,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA2114,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2114,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2114,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA2204,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2204,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2204,3,endosteal,False,Not_interrupted,True,False,2,3
MN10AA2204,4,break,False,Not_interrupted,False,False,3,4
MN10AA2204,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2204,6,endosteal,False,Not_interrupted,True,False,5,6
MN10AA2204,7,break,False,Not_interrupted,False,False,6,0
MN10AA2206,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2206,2,break,False,Not_interrupted,False,False,1,2
MN10AA2206,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2206,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2206,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2206,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA2207,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2207,2,break,False,Not_interrupted,False,False,1,2
MN10AA2207,3,break,False,Not_interrupted,False,False,2,3
MN10AA2207,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2207,5,break,False,Not_interrupted,False,False,4,5
MN10AA2207,6,break,False,Not_interrupted,False,False,6,7
MN10AA2207,7,break,False,Not_interrupted,False,False,7,8
MN10AA2207,8,break,False,Not_interrupted,False,False,8,9
MN10AA2207,9,break,False,Not_interrupted,False,False,9,0
MN10AA2207,10,break,False,Not_interrupted,False,False,5,6
MN10AA2208,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2208,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2208,3,break,False,Not_interrupted,False,True,2,3
MN10AA2208,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2208,5,break,False,Not_interrupted,False,False,4,5
MN10AA2208,6,endosteal,False,Not_interrupted,False,False,5,6
MN10AA2208,7,endosteal,False,Not_interrupted,False,False,6,7
MN10AA2208,8,endosteal,False,Not_interrupted,False,False,7,8
MN10AA2208,9,break,False,Not_interrupted,False,False,8,0
MN10AA2211,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2211,2,endosteal,False,Not_interrupted,False,False,1,0
MN10AA2303,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2303,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2303,3,break,False,Not_interrupted,False,False,5,6
MN10AA2303,4,endosteal,False,Not_interrupted,False,False,6,7
MN10AA2303,5,endosteal,False,Not_interrupted,False,False,7,0
MN10AA2303,6,break,False,Not_interrupted,False,False,2,3
MN10AA2303,7,break,False,Not_interrupted,False,False,3,4
MN10AA2303,8,break,False,Not_interrupted,False,False,4,5
MN10AA2304,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2304,2,break,False,Not_interrupted,False,False,1,2
MN10AA2304,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2304,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2304,5,break,False,Not_interrupted,False,False,4,5
MN10AA2304,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA2305,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2305,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2305,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2305,4,endosteal,False,Not_interrupted,False,False,3,0
MN10AA2306,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2306,2,break,False,Not_interrupted,False,False,1,2
MN10AA2306,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2306,4,break,False,Not_interrupted,False,False,3,4
MN10AA2306,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2310,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2310,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2310,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2310,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2310,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2404,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2404,2,endosteal,True,3_,False,False,1,4
MN10AA2404,3,endosteal,False,Not_interrupted,True,False,2,3
MN10AA2404,4,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2404,5,endosteal,False,Not_interrupted,False,False,5,6
MN10AA2404,6,endosteal,False,Not_interrupted,False,False,6,7
MN10AA2404,7,break,False,Not_interrupted,False,False,7,8
MN10AA2404,8,endosteal,False,Not_interrupted,False,False,8,0
MN10AA2405,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2405,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2405,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2405,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2405,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2405,6,break,False,Not_interrupted,False,False,5,0
MN10AA2408,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2408,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2408,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2408,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2408,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2409,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2409,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2409,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2409,4,break,False,Not_interrupted,False,False,3,4
MN10AA2409,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2504,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2504,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2504,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2504,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2504,5,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2505,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2505,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2505,3,break,True,missing,False,False,2,3
MN10AA2505,4,endosteal,True,7_,False,False,3,6
MN10AA2505,5,endosteal,False,Not_interrupted,False,False,6,7
MN10AA2505,6,endosteal,False,Not_interrupted,False,False,7,8
MN10AA2505,7,break,False,Not_interrupted,False,False,4,5
MN10AA2505,8,endosteal,False,Not_interrupted,True,False,8,0
MN10AA2506,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2506,2,break,False,Not_interrupted,False,False,1,2
MN10AA2506,3,break,False,Not_interrupted,False,False,2,3
MN10AA2506,4,endosteal,False,Not_interrupted,False,False,3,4
MN10AA2506,5,break,False,Not_interrupted,False,False,4,5
MN10AA2506,6,endosteal,False,Not_interrupted,False,False,5,6
MN10AA2506,7,endosteal,False,Not_interrupted,False,False,6,0
MN10AA2507,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2507,2,endosteal,False,Not_interrupted,False,True,1,2
MN10AA2507,3,endosteal,False,Not_interrupted,False,False,2,3
MN10AA2507,4,break,False,Not_interrupted,False,False,3,4
MN10AA2507,5,endosteal,False,Not_interrupted,False,False,4,5
MN10AA2507,6,endosteal,False,Not_interrupted,False,False,5,0
MN10AA2508,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2508,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2508,3,break,True,5_,False,False,3,4
MN10AA2508,4,endosteal,False,Not_interrupted,False,False,4,0
MN10AA2508,5,break,False,Not_interrupted,False,False,5,6
MN10AA2508,6,endosteal,False,Not_interrupted,True,False,2,3
MN10AA2509,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2509,2,endosteal,False,Not_interrupted,False,False,1,0
MN10AA2603,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2603,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2603,3,endosteal,True,4_,False,False,2,0
MN10AA2603,4,break,False,Not_interrupted,False,True,3,4
MN10AA2604,1,endosteal,False,Not_interrupted,False,False,0,1
MN10AA2604,2,endosteal,False,Not_interrupted,False,False,1,2
MN10AA2604,3,endosteal,False,Not_interrupted,False,False,2,0
MN10AA2604,4,break,False,Not_interrupted,False,False,3,4
MN10AA2604,5,endosteal,False,Not_interrupted,False,False,4,5
