Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN12AA0204,7,15,41.197942266666665,41.931919,12.280177989552895,60.141216,19.760098,40.381118,45.338644910719616,20.85263384059673,63.868890770358306,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,3496.0654,7597.110026041667,74.802216,27.195208,11.86124
MN12AA0204,8,6,54.333229666666675,53.392332499999995,2.7638262683864365,58.574615,50.735172,7.839443000000003,20.88344662615571,20.818978845514977,12.039180049457004,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,3496.0654,7597.110026041667,74.802216,27.195208,11.86124
MN12AA0205,1,18,125.37913183333333,120.498497,10.974619205084219,148.164902,111.182114,36.98278800000001,53.40028087852785,52.45979329305443,9.206434224622214,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0205,2,16,44.710905624999995,36.5235005,19.855917838799225,82.192551,22.481274,59.711276999999995,42.45715177851078,37.5286803270512,18.049505319719344,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0205,3,6,133.41160833333333,133.8686905,5.798600400438671,141.565094,123.921997,17.643096999999983,10.788077461541949,10.639966552579008,27.69949716708579,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0205,4,4,165.63169125000002,165.68974350000002,2.5701194331481325,169.162094,161.985184,7.176909999999992,3.7566138755014142,3.661079960885859,68.9982370881512,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0205,5,7,150.56156485714286,150.741257,4.776484386493049,158.122391,145.165359,12.957031999999998,13.472024247139393,12.82061060987346,82.86306642952755,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0205,6,1,56.278854,56.278854,0.0,56.278854,56.278854,0.0,5.852555422778591,5.287117158717027,21.209155371550057,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2309.5925,3704.796549479168,56.529655,22.96799,12.498588
MN12AA0206,1,15,111.99728339999999,117.506332,13.939251404664608,126.910553,81.904472,45.006080999999995,41.63780533010615,41.000870561611244,6.331689755154056,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0206,2,8,94.3278675,96.2568665,11.628574812800805,108.422447,69.898155,38.524292,18.886703166008683,18.144744578251853,44.406057667364756,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0206,3,14,125.2056214285714,118.8166315,18.307472442689498,161.06424,102.318474,58.74576600000002,38.543653874770904,37.08065248535953,31.765523794401794,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0206,4,9,170.41290288888888,170.817017,4.26980463441584,176.87764,164.257248,12.62039200000001,10.319689962821233,8.924028628932112,14.42302757608698,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0206,5,1,90.251007,90.251007,0.0,90.251007,90.251007,0.0,3.520024644739922,3.376106646716005,20.772380947199515,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0206,6,14,56.81766592857142,58.195867500000006,13.85292467161854,85.171768,32.919415,52.252353,36.36976824825746,29.93774846260153,45.62598788870164,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2736.616,4938.085611979167,54.86872,28.621214,11.226501
MN12AA0207,1,19,79.78279494736842,88.633095,21.253882841479776,116.112823,41.950863,74.16196000000001,52.59238361726882,48.090748223436904,2.6904180569666996,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0207,2,5,78.55466159999999,85.234612,12.138933962498347,89.369377,58.011673,31.357704,12.529871614556303,12.168562314423182,89.4146282050219,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0207,3,8,53.99987025,51.077772,12.059311474365606,79.919556,39.860989,40.058567000000004,23.546681833445255,23.38567333390254,14.07540846053726,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0207,4,7,87.55176657142856,80.271523,14.881609482453346,117.419594,76.171783,41.247811,18.38283952103114,18.157788959286865,19.22709033719442,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0207,5,3,160.32542899999999,158.278427,3.3498726833198686,165.048904,157.648956,7.399947999999995,4.680871353923081,4.314898158705491,89.85102272759451,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0207,6,5,142.06639120000003,141.569916,4.74479779483714,149.634003,135.075333,14.558670000000006,9.500434899234804,8.885583236906848,25.17689473227738,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,2017.3594,3464.0250651041665,55.235092,21.449146,7.3758698
MN12AA0208,1,14,84.68210800000001,86.10551799999999,22.23827440330818,127.400574,47.358162,80.04241200000001,56.14721738102697,55.419507183211216,5.66541765614807,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1986.1311,3040.177083333333,59.39251,19.415188,11.330954
MN12AA0208,2,8,55.078547375,56.114376,17.833007065397325,75.804344,20.075912,55.728432,18.427430456379245,16.344510069745134,5.3270680017477705,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1986.1311,3040.177083333333,59.39251,19.415188,11.330954
MN12AA0208,3,11,122.95642736363635,128.159607,13.931402282834012,138.95929,95.414574,43.54471600000001,31.27855299702688,30.660176879137534,15.728529382793555,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1986.1311,3040.177083333333,59.39251,19.415188,11.330954
MN12AA0208,4,5,110.36854579999999,109.721657,1.4150197503296422,112.313141,108.719788,3.5933530000000076,16.198537668444672,16.08938249094725,5.303910969890812,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1986.1311,3040.177083333333,59.39251,19.415188,11.330954
MN12AA0208,5,10,72.151277,80.083988,24.59813089609836,101.922867,40.473892,61.448975,18.860353564668028,18.175116705264916,59.26253222480233,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1986.1311,3040.177083333333,59.39251,19.415188,11.330954
MN12AA0209,1,7,35.61965342857143,31.811981,9.177551225663754,55.719337,27.275192,28.444145000000002,22.768742459349145,22.580568094270784,35.56674828090327,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0209,2,10,50.817984800000005,51.5361805,11.860252458566071,75.293877,30.611084,44.68279299999999,33.91727151309301,30.62270843769375,7.316205748674,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0209,3,1,165.725021,165.725021,0.0,165.725021,165.725021,0.0,3.3075300036604256,3.2470668286932427,80.02183952397586,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0209,4,2,152.241974,152.241974,0.347533999999996,152.589508,151.89444,0.695067999999992,6.895576172457959,6.420784881928379,41.70848158120507,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0209,5,1,109.72673,109.72673,0.0,109.72673,109.72673,0.0,4.869465650061537,4.608078968507376,67.71488662400215,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0209,6,6,151.04877216666668,151.09478000000001,4.446193047768857,157.541992,145.522522,12.019469999999984,12.455630004652502,10.409072659463956,63.53270888920774,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1018.5409,1255.1995442708333,33.171043,20.632557,7.5869055
MN12AA0210,1,7,130.9028122857143,130.671066,2.0750708273536587,134.337128,128.835144,5.501983999999993,24.013943428123813,23.601413536693094,28.614651383897048,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1017.47766,1359.5764973958333,26.529701,21.666786,7.86345
MN12AA0210,2,1,89.643074,89.643074,0.0,89.643074,89.643074,0.0,2.81764631882087,2.669194234221258,70.7864124229309,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1017.47766,1359.5764973958333,26.529701,21.666786,7.86345
MN12AA0210,3,12,154.85105908333335,155.07773600000002,5.214654508610205,165.791306,144.97702,20.81428599999998,28.054168831362823,19.53029593503386,17.495303453817474,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1017.47766,1359.5764973958333,26.529701,21.666786,7.86345
MN12AA0210,4,6,134.57541283333333,129.2658465,20.545028344718865,165.602631,108.684425,56.918206,17.231634120738597,16.92117498107031,86.80037775611493,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1017.47766,1359.5764973958333,26.529701,21.666786,7.86345
MN12AA0210,5,1,167.215134,167.215134,0.0,167.215134,167.215134,0.0,3.6397473860871523,3.53794859487811,76.80049257978942,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Crocuta crocuta,teeth,False,1017.47766,1359.5764973958333,26.529701,21.666786,7.86345
MN12AA0301,1,11,61.578748909090905,57.427788,11.44585548470603,80.331696,47.274807,33.05688899999999,40.29582621111458,39.4722125432563,2.700523080770038,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,2,6,171.19607783333333,170.387741,3.0187402706153996,175.573746,166.591003,8.982743,7.0814601073135375,4.9541744307200135,1.3177853027362543,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,3,4,72.01003625,69.2073475,6.898155204532561,83.702011,65.923439,17.778571999999997,14.260385130363137,14.050841872642367,14.766104252012337,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,4,7,162.626757,165.397568,7.372597005298202,170.767639,148.19931,22.568329000000006,10.57591141108101,10.388920600813156,42.41037821882953,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,5,7,111.3436822857143,110.111671,5.283727133213442,123.515831,105.287773,18.228058000000004,18.97261273888919,17.802082873641503,44.28697277332151,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,6,5,130.54858099999998,128.423813,6.0312581209610645,140.712357,122.774956,17.937400999999994,8.880269685426262,8.77028305928606,38.26554616710049,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,7,9,157.90980855555554,158.350891,5.158558332241804,165.225784,150.22496,15.000823999999994,16.82743189160769,15.046403993313485,9.181419303871346,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,8,8,102.494679375,96.64254,18.1644320191266,136.92218,78.780014,58.142166,23.075549068460695,22.91424334971591,15.57013871204743,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,9,7,143.53212185714287,148.203323,9.102321272725211,150.607559,124.227295,26.38026400000001,13.188866349998282,12.256653217334664,53.61961537640644,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,10,5,138.2331236,138.221313,5.905663628956347,146.784454,130.783981,16.000473,7.915712084705486,7.665368036174127,53.73162955615526,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0301,11,5,114.7834746,118.717712,9.686325427823283,126.587318,99.059525,27.527793000000003,10.592029463046899,10.41816353970315,44.386562265472506,endosteal,True,2_,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,3602.4846,6098.033854166667,76.21596,28.913136,15.052621
MN12AA0302,1,5,165.215686,164.308441,3.484451618345648,171.887634,161.941254,9.946380000000005,5.256492309836369,4.779575282386507,19.84209867417753,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,2,8,136.03933325,135.87924950000001,3.511887807713241,142.025513,130.011368,12.014144999999985,31.64461329539471,31.526264043016575,17.06956466360175,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,3,3,164.821116,162.724457,3.8960269728132912,170.282104,161.456787,8.825317000000013,6.4977177763204645,5.103645261967175,22.038004210331025,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,4,4,104.3155595,103.01314550000001,2.968475225160935,109.370911,101.865036,7.505875000000003,9.017925684461796,8.941356458054898,15.382380278757198,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,5,2,111.719978,111.719978,3.050003000000004,114.769981,108.669975,6.100006000000008,4.168417717719786,4.160199424306481,9.820819870070478,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,6,1,102.23732,102.23732,0.0,102.23732,102.23732,0.0,4.373408037360312,4.370435161399837,4.918958223996917,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,7,5,99.29913339999999,94.28405,11.261582188238323,114.915909,87.237877,27.678032,12.995915106186313,11.21925510049575,9.341458789293869,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,8,4,63.775462250000004,68.1598625,12.29688532108636,75.633736,43.148388,32.485348,19.12722074987133,17.723756530431125,16.77233655039578,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,9,4,133.28520600000002,133.9741745,5.373039321444105,140.125809,125.066666,15.059143000000006,7.4639112815243935,6.541952285059863,12.979834477613933,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,10,1,53.919926,53.919926,0.0,53.919926,53.919926,0.0,3.207990684284746,3.178601355942573,54.31637664099533,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0302,11,4,55.61266524999999,56.258388499999995,11.66944470010832,68.952553,40.981331,27.971221999999997,10.97504990579275,9.783941893224839,31.108245857331564,break,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,1419.1143,2083.5021158854165,54.30047,14.36162,7.789485
MN12AA0303,1,5,30.204132400000002,31.048189,6.168036626988936,39.820965,21.990046,17.830919,17.27435218662195,16.514133711763385,6.13128327513962,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0303,2,4,136.90565475,137.75086950000002,4.728679746098504,142.080093,130.040787,12.03930600000001,9.881080133154189,9.80009715308986,28.652678427646432,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0303,3,3,146.63062033333333,142.681229,9.567517219320004,159.812805,137.397827,22.41497799999999,7.880868738537584,7.687266201973234,36.899139441679395,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0303,4,5,102.21427320000001,104.815849,11.028200658644337,114.012978,89.204529,24.80844900000001,13.517206824053742,13.029716108189003,16.7776600218335,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0303,5,3,28.754948,27.698322,1.836398672389704,31.337816,27.228706,4.109110000000001,17.75001591009564,14.892853449221876,70.07688732384263,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0303,6,1,31.958981,31.958981,0.0,31.958981,31.958981,0.0,6.086414995924897,5.9879632764404915,74.7328964952338,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,nan,Crocuta crocuta,teeth,False,820.27515,890.9064127604166,34.75689,14.762732,5.835227
MN12AA0402,1,24,75.84869129166667,74.3256685,10.800223568937163,101.601334,56.329941,45.271392999999996,65.8183195386297,64.77962627748018,6.731988874643656,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,2,12,89.25485766666667,88.488247,17.30451147278234,113.584251,63.812428,49.771823,88.53027035751529,64.77124185439192,13.761330041277057,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,3,33,84.06183833333333,78.788483,15.351786446042194,125.43399,66.569626,58.864363999999995,109.4034225590016,96.16569084559208,1.787504686042157,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,4,6,146.47807550000002,144.01012400000002,11.331694345867403,170.009491,136.098999,33.910492000000005,15.996822578634777,11.040114988939608,62.35597805486321,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,5,9,137.54829755555556,140.624725,5.664198568270122,144.1521,129.432632,14.719467999999978,25.499237626089855,24.324311510092123,26.34772007917215,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,6,4,127.025158,128.6777955,6.4784730547133975,134.151474,116.593567,17.557907000000014,7.3399655368818895,6.341409531799703,63.36230367131709,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,7,4,147.1683005,148.9516445,5.460803350271302,152.350464,138.419449,13.931015000000002,7.718909820920151,7.608705465452049,33.415827793324425,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0402,8,19,136.00797400000002,129.809631,24.721532708491832,165.735947,90.585579,75.15036800000001,51.40048061858509,48.61060089250081,17.388435111579575,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,7917.874,19728.451822916668,125.5813,30.076088,17.141638
MN12AA0403,1,18,145.0789177222222,141.23485549999998,11.570367214583387,177.427475,132.511658,44.915816999999976,50.29919617897567,34.84466912542003,13.689887025339592,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
MN12AA0403,2,9,102.02336544444444,94.238945,22.066597292467584,138.407837,68.990356,69.417481,28.521170767046645,26.90196750332585,30.52078473267686,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
MN12AA0403,3,6,113.47389216666666,112.6694795,7.615799490198132,125.983978,102.754646,23.229332,19.802301661418568,17.951880523778,31.503916348089525,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
MN12AA0403,4,8,64.06859962499999,54.650268499999996,25.03010795099358,119.605095,40.684917,78.920178,30.324725569659954,23.132457955219543,59.23282193237826,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
MN12AA0403,5,10,65.5786396,66.63031000000001,5.738971853959457,73.521828,50.891006,22.630822000000002,31.76542495773108,30.32230610375801,15.544179270780846,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
MN12AA0403,6,3,148.144577,147.449402,4.259172339527255,153.673706,143.310623,10.363083000000017,8.828989557368045,7.296543490585109,88.75752777699417,endosteal,False,Not_interrupted,False,True,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,left,Crocuta crocuta,teeth,True,6419.603,12348.861979166666,103.576004,27.334778,19.997519
