Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA2208,4,3,45.29629500000001,44.302634999999995,2.9623261679147816,49.317688000000004,42.268562,7.049126000000001,8.934538016836425,8.161616521253618,64.56137188209681,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2208,5,11,121.3109838181818,110.58667,27.32856498961182,177.94804399999998,95.84845,82.09959399999998,29.969630789653095,28.094763246199463,8.872430008818483,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2208,6,8,99.781875625,103.4697115,6.767509218724231,105.960205,86.594391,19.365814,26.199427505039196,26.088157520415276,15.278839023902531,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2208,7,1,86.752975,86.752975,0.0,86.752975,86.752975,0.0,5.114668522391451,5.103473555334639,14.904887289450375,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2208,8,4,72.2188855,70.84151449999999,13.05271688651287,89.752213,57.4403,32.311913,13.532877126845904,13.021283599553467,32.23882366727727,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2208,9,10,99.5621491,98.500721,11.578587777071071,120.112175,86.01814300000001,34.094031999999984,11.548189199547737,9.043352162223917,30.389861547558407,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,2659.9306640625,5363.8857421875,76.04624938964844,18.652618408203125,10.287043571472168
MN10AA2211,1,23,80.56978669565218,73.8563,26.955287889459772,120.214165,41.211838,79.002327,49.78502244481259,44.95130031189309,0.8556381678577419,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,688.5745239257812,462.4017333984375,49.54623413085938,10.549674987792967,3.726135730743408
MN10AA2211,2,14,41.05268492857142,32.212012,20.910122851084093,93.297157,21.429192,71.867965,45.59153115057837,44.95130031189309,4.742438078256817,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,middle,rad-uln,right,Homo sapiens,HSAnv,False,688.5745239257812,462.4017333984375,49.54623413085938,10.549674987792967,3.726135730743408
MN10AA2303,1,13,66.26044876923078,65.88755,5.820845336015803,75.040764,57.463398,17.577365999999998,43.025545493609116,42.602607356005805,6.538310791631496,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
MN10AA2303,2,4,43.7729305,44.223944,3.995257289968536,48.813621999999995,37.830212,10.983409999999992,14.12663306944336,13.41166146940788,69.70009084062859,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2049.216552734375,3892.552734375,44.65140151977539,25.7897891998291,10.197341918945312
